"site","year","mesocosm","taxon_code","logN","logM","phosphorus","mean_temp_12M"
"EV","2018","M17","cmten",3.84751096520325,-4.8306928969797,0.098,16.5344864505271
"EV","2018","M17","anab",3.93464992290071,-4.9321883686402,0.098,16.5344864505271
"EV","2018","M17","oedo",4.83279621841241,-2.83927641287746,0.098,16.5344864505271
"EV","2018","M17","osci",3.73838412351216,-4.4775785306825,0.098,16.5344864505271
"EV","2018","M17","scacu",3.49526674438781,-4.60401291228416,0.098,16.5344864505271
"EV","2018","M17","navc",3.67145055421249,-4.69285850778016,0.098,16.5344864505271
"EV","2018","M17","ceret",0.146128035678238,-0.230531610267564,0.098,16.5344864505271
"EV","2018","M17","dalon",0.806179973983887,0.506089053590307,0.098,16.5344864505271
"EV","2018","M17","chiron_n",-0.590193119568752,2.23273206753694,0.098,16.5344864505271
"EV","2018","M17","sivet",-0.698970004336019,0.773078946991932,0.098,16.5344864505271
"EV","2018","M17","spschr",4.82777623339774,-5.37893495819124,0.098,16.5344864505271
"EV","2018","M17","chlor",6.14335304326783,-4.96464468113386,0.098,16.5344864505271
"EV","2018","M17","bdell",-0.221848749616356,-1.17139527630399,0.098,16.5344864505271
"EV","2018","M19","chiron_l",0.191957914685102,2.52597822769521,0.063,16.5344864505271
"EV","2018","M19","orthoc_l",0.215439010534625,1.8850132397045,0.063,16.5344864505271
"EV","2018","M19","lefle",-0.221848749616356,-2.15126628583414,0.063,16.5344864505271
"EV","2018","M19","lelun",1.81954393554187,-1.42772760362625,0.063,16.5344864505271
"EV","2018","M19","bdell",2.84260923961056,-0.886089401200403,0.063,16.5344864505271
"EV","2018","M19","cttum",3.36323580448369,-2.75069169659244,0.063,16.5344864505271
"EV","2018","M19","leclo",1.60205999132796,-2.17513074869716,0.063,16.5344864505271
"EV","2018","M19","trver",0.146128035678238,-1.74187877730226,0.063,16.5344864505271
"EV","2018","M19","microcy",4.71212756117226,-2.18437596153584,0.063,16.5344864505271
"EV","2018","M19","radioc",4.36317935005869,-4.42161756696849,0.063,16.5344864505271
"EV","2018","M19","lepat",-0.221848749616356,-1.98239078086078,0.063,16.5344864505271
"EV","2018","M19","lepto",2.88592633980143,-5.60645936272816,0.063,16.5344864505271
"EV","2018","M19","oedo",6.14850764249583,-2.90221180408052,0.063,16.5344864505271
"EV","2018","M19","dalon",-0.397940008672038,-0.217953155998104,0.063,16.5344864505271
"EV","2018","M19","symsan",-0.711132072306842,3.65769293748797,0.063,16.5344864505271
"EV","2018","M19","ceret",-0.698970004336019,-0.446348800877355,0.063,16.5344864505271
"EV","2018","M19","agabus_l",-0.711132072306842,3.43777696925022,0.063,16.5344864505271
"EV","2018","M19","chsph",0.255272505103306,-0.615476118168441,0.063,16.5344864505271
"EV","2018","M19","algut",0.880813592280791,-0.380371276211086,0.063,16.5344864505271
"EV","2018","M22","spschr",3.96222723135008,-5.22269970427103,0.27,16.5344864505271
"EV","2018","M22","osci",3.42602301568988,-4.4775785306825,0.27,16.5344864505271
"EV","2018","M22","tepat",-0.221848749616356,-1.7058933287696,0.27,16.5344864505271
"EV","2018","M22","shset",3.45224657452044,-4.96215135027069,0.27,16.5344864505271
"EV","2018","M22","oedo",3.17609125905568,-2.84301379548352,0.27,16.5344864505271
"EV","2018","M22","cyano",2.22271647114758,-6.10208955288049,0.27,16.5344864505271
"EV","2018","M22","bdell",0.778151250383644,-1.19128815564734,0.27,16.5344864505271
"EV","2018","M22","leclo",-0.221848749616356,-2.20852956910332,0.27,16.5344864505271
"EV","2018","M22","trver",-0.221848749616356,-1.81697427524353,0.27,16.5344864505271
"EV","2018","M22","chsph",-0.698970004336019,-1.15184700550569,0.27,16.5344864505271
"EV","2018","M22","chiron_l",0.438479018791866,2.7006828976439,0.27,16.5344864505271
"EV","2018","M22","chlor",2.69897000433602,-4.96464468113386,0.27,16.5344864505271
"EV","2018","M22","dalon",1.07188200730613,0.577366920648888,0.27,16.5344864505271
"EV","2018","M23","chsph",0.698970004336019,-0.120586195028708,0.643,16.5344864505271
"EV","2018","M23","dalon",1.28330122870355,0.485858416099666,0.643,16.5344864505271
"EV","2018","M23","sivet",-0.698970004336019,0.449605068305981,0.643,16.5344864505271
"EV","2018","M23","pladuf",-0.404058577044728,3.46115610880009,0.643,16.5344864505271
"EV","2018","M23","chlam",5.27888158467714,-4.44489447154182,0.643,16.5344864505271
"EV","2018","M23","bdell",0.301029995663981,-1.10881409634488,0.643,16.5344864505271
"EV","2018","M23","ceret",-0.221848749616356,0.0394731885937167,0.643,16.5344864505271
"EV","2018","M23","chiron_l",0.305011754195617,2.57918423474276,0.643,16.5344864505271
"EV","2018","M24","dalon",0.880813592280791,0.585847502395638,1.844,16.5344864505271
"EV","2018","M24","ceret",1.64542226934909,0.00817495098650689,1.844,16.5344864505271
"EV","2018","M24","chiron_l",0.447880753381022,2.72186066036538,1.844,16.5344864505271
"EV","2018","M24","oedo",3.91949648786306,-2.82507504172385,1.844,16.5344864505271
"EV","2018","M24","pslim",4.84318292795081,-5.42363819937966,1.844,16.5344864505271
"EV","2018","M24","lepto",3.36323580448369,-5.60645936272816,1.844,16.5344864505271
"EV","2018","M25","lmkom",2.96520170102591,-5.21408813702465,0.695,16.5344864505271
"EV","2018","M25","leclo",0.414973347970818,-2.15256471415321,0.695,16.5344864505271
"EV","2018","M25","dalon",1.26007138798507,0.535108038391742,0.695,16.5344864505271
"EV","2018","M25","sivet",-0.698970004336019,0.00516790270104793,0.695,16.5344864505271
"EV","2018","M25","chiron_n",-0.34890919514092,2.18978211740296,0.695,16.5344864505271
"EV","2018","M25","bdell",0.146128035678238,-0.97473580100632,0.695,16.5344864505271
"EV","2018","M25","btbra",4.26215433915165,-3.9240440674804,0.695,16.5344864505271
"EV","2018","M25","lepto",2.36361197989214,-5.60645936272816,0.695,16.5344864505271
"EV","2018","M25","ency",2.84010609445676,-4.44018468728217,0.695,16.5344864505271
"EV","2018","M25","ceret",-0.0969100130080564,-0.0788180922368417,0.695,16.5344864505271
"EV","2018","M25","algut",-0.698970004336019,-0.54830011592743,0.695,16.5344864505271
"EV","2018","M25","aedoch_l",-0.265934960076156,2.3164617838622,0.695,16.5344864505271
"EV","2018","M25","chiron_l",0.950976413874324,2.36517672637198,0.695,16.5344864505271
"EV","2018","M25","dbryon",4.34089998385871,-4.89721751482137,0.695,16.5344864505271
"EV","2018","M27","dbryon",4.93913470684501,-4.89721751482137,0.764,16.5344864505271
"EV","2018","M27","lepto",3.18695633546541,-5.60645936272816,0.764,16.5344864505271
"EV","2018","M27","trhisp",2.88592633980143,-3.09105345871307,0.764,16.5344864505271
"EV","2018","M27","aedoch_l",-0.3776795401292,2.12080956639838,0.764,16.5344864505271
"EV","2018","M27","chiron_l",0.438561759862583,2.72415091974398,0.764,16.5344864505271
"EV","2018","M27","dalon",1.38381536598043,0.535360147947413,0.764,16.5344864505271
"EV","2018","M27","leclo",0.301029995663981,-2.20926280480332,0.764,16.5344864505271
"EV","2018","M27","cttum",3.18695633546541,-2.75069169659244,0.764,16.5344864505271
"EV","2018","M27","btbra",4.78446869906094,-3.76280087169368,0.764,16.5344864505271
"EV","2018","M27","ceret",0.698970004336019,-0.0958360501717006,0.764,16.5344864505271
"EV","2018","M27","chsph",-0.698970004336019,0.0567851406201992,0.764,16.5344864505271
"EV","2018","M27","bdell",0.146128035678238,-1.17707619388396,0.764,16.5344864505271
"EV","2018","M28","cyaby_n",1.95133751879592,-0.487150751417964,0.427,16.5344864505271
"EV","2018","M28","cyano",3,-6.06902313622101,0.427,16.5344864505271
"EV","2018","M28","navc",2.22271647114758,-4.69285850778016,0.427,16.5344864505271
"EV","2018","M28","oocy",2.82412583391655,-4.295595179421,0.427,16.5344864505271
"EV","2018","M28","bdell",0.301029995663981,-1.11209211547286,0.427,16.5344864505271
"EV","2018","M28","dalon",1.25042000230889,0.579842988147925,0.427,16.5344864505271
"EV","2018","M28","ceret",0,-0.0843618386148498,0.427,16.5344864505271
"EV","2018","M28","cyaby_c",-0.698970004336019,0.205218238609193,0.427,16.5344864505271
"EV","2018","M28","chiron_l",0.6116577034749,2.76149385258232,0.427,16.5344864505271
"EV","2018","M28","spiro",4.6162969280536,-2.24909505162702,0.427,16.5344864505271
"EV","2018","M28","spschr",3.22193559982801,-5.15819723985009,0.427,16.5344864505271
"EV","2018","M28","trhisp",2.52244423350632,-3.09105345871307,0.427,16.5344864505271
"EV","2018","M28","leclo",0.414973347970818,-2.18847180246061,0.427,16.5344864505271
"EV","2018","M29","lepto",2.36361197989214,-5.60645936272816,0.875,16.5344864505271
"EV","2018","M29","trhisp",2.66464197555613,-3.09105345871307,0.875,16.5344864505271
"EV","2018","M29","ululn",2.36361197989214,-3.49407663110326,0.875,16.5344864505271
"EV","2018","M29","lepat",0.146128035678238,-2.16655726967801,0.875,16.5344864505271
"EV","2018","M29","chsph",0.602059991327962,-0.315239903601462,0.875,16.5344864505271
"EV","2018","M29","cyaby_n",-0.221848749616356,-0.487150751417964,0.875,16.5344864505271
"EV","2018","M29","chiron_l",0.450928041455752,2.62778211833149,0.875,16.5344864505271
"EV","2018","M29","sivet",0.204119982655925,0.725885226988809,0.875,16.5344864505271
"EV","2018","M29","ceret",-0.397940008672038,0.133166400323618,0.875,16.5344864505271
"EV","2018","M29","bdell",-0.221848749616356,-1.30572684083689,0.875,16.5344864505271
"EV","2018","M29","dalon",1.34635297445064,0.370291005985324,0.875,16.5344864505271
"JC","2016","M01","orthoc_l",-0.409200231839817,1.72780239767666,0.039,10.6879774776554
"JC","2016","M01","chlor",4.56073135988197,-5.23449413774651,0.039,10.6879774776554
"JC","2016","M01","dino",4.02362278987901,-3.365664821658,0.039,10.6879774776554
"JC","2016","M01","mrmint",3.06929801211553,-6.20543381369022,0.039,10.6879774776554
"JC","2016","M01","navc",3.67145055421249,-4.69285850778016,0.039,10.6879774776554
"JC","2016","M01","nitz",3.06929801211553,-4.76334993278058,0.039,10.6879774776554
"JC","2016","M01","myven",1.23044892137827,-1.20390345565993,0.039,10.6879774776554
"JC","2016","M01","lepat",1.51851393987789,-2.06636355957086,0.039,10.6879774776554
"JC","2016","M01","lelun",1.60205999132796,-1.43071816846854,0.039,10.6879774776554
"JC","2016","M01","anab",4.75956209054953,-5.68632330105741,0.039,10.6879774776554
"JC","2016","M01","leclo",2.04139268515822,-2.24146769923428,0.039,10.6879774776554
"JC","2016","M01","trelo",0.477121254719662,-1.37085293373482,0.039,10.6879774776554
"JC","2016","M01","sypec",1.93951925261862,0.088060372145314,0.039,10.6879774776554
"JC","2016","M01","bdell",0,-1.20638299997168,0.039,10.6879774776554
"JC","2016","M01","sivet",0.903089986991944,0.502256393335087,0.039,10.6879774776554
"JC","2016","M01","mobra",0,0.0684908950148045,0.039,10.6879774776554
"JC","2016","M01","chsph",1.04139268515823,-0.437884050823445,0.039,10.6879774776554
"JC","2016","M01","algut",0.301029995663981,-0.873524311447331,0.039,10.6879774776554
"JC","2016","M01","euser_a",0.301029995663981,0.646669109627222,0.039,10.6879774776554
"JC","2016","M01","croery",-0.740193450881242,1.80567789632562,0.039,10.6879774776554
"JC","2016","M01","notone",-0.187351482223461,1.99253210973309,0.039,10.6879774776554
"JC","2016","M01","tanypo_l",-0.471348138588662,1.7220178775333,0.039,10.6879774776554
"JC","2016","M01","lelnr",0.477121254719662,-1.38103741355691,0.039,10.6879774776554
"JC","2016","M01","sceco",3.37032800777951,-4.32097581002108,0.039,10.6879774776554
"JC","2016","M01","scene",3.67145055421249,-4.55849956539815,0.039,10.6879774776554
"JC","2016","M01","plnann",3.06929801211553,-5.326774801094,0.039,10.6879774776554
"JC","2016","M01","tanypo_n",-0.740193450881242,1.88902680660424,0.039,10.6879774776554
"JC","2016","M03","chlof",5.07040732174012,-4.54989297225773,0.008,10.6879774776554
"JC","2016","M03","chlam",3.07918124604762,-4.37582825923336,0.008,10.6879774776554
"JC","2016","M03","cryp",2.77815125038364,-3.9914140245225,0.008,10.6879774776554
"JC","2016","M03","cmpunc",3.38021124171161,-2.74398647009792,0.008,10.6879774776554
"JC","2016","M03","anab",4.36921585741014,-5.6108554694024,0.008,10.6879774776554
"JC","2016","M03","cmrium",3.68124123737559,-3.40586242725045,0.008,10.6879774776554
"JC","2016","M03","gnzygon",4.53402610605614,-2.9639886713901,0.008,10.6879774776554
"JC","2016","M03","gpnema",2.77815125038364,-4.30675682723403,0.008,10.6879774776554
"JC","2016","M03","cmren",3.23829706787539,-4.10259005508839,0.008,10.6879774776554
"JC","2016","M03","mrmint",3.07918124604762,-6.20543381369022,0.008,10.6879774776554
"JC","2016","M03","mrphi",2.77815125038364,-5.06706118557841,0.008,10.6879774776554
"JC","2016","M03","ngsol",3.06220580881971,-3.69296607276719,0.008,10.6879774776554
"JC","2016","M03","oopar",2.76117581315573,-4.50638953812893,0.008,10.6879774776554
"JC","2016","M03","pdcinc",3.73239375982297,-2.2062304269868,0.008,10.6879774776554
"JC","2016","M03","pdumb",4.38021124171161,-3.95874332426086,0.008,10.6879774776554
"JC","2016","M03","plnann",4.25527250510331,-5.326774801094,0.008,10.6879774776554
"JC","2016","M03","cyano",4.03342375548695,-5.04587055542346,0.008,10.6879774776554
"JC","2016","M03","elthrix",3.55630250076729,-4.98963641770438,0.008,10.6879774776554
"JC","2016","M03","gnbreb",3.96524875096712,-3.59759703479925,0.008,10.6879774776554
"JC","2016","M03","myven",2.25527250510331,-1.24503430183152,0.008,10.6879774776554
"JC","2016","M03","lepat",2.25527250510331,-1.96442056431963,0.008,10.6879774776554
"JC","2016","M03","lelun",1.44715803134222,-1.42846472738649,0.008,10.6879774776554
"JC","2016","M03","lelnr",1.36172783601759,-1.69801126621177,0.008,10.6879774776554
"JC","2016","M03","leclo",2.92427928606188,-2.25596487013025,0.008,10.6879774776554
"JC","2016","M03","sypec",2.16731733474818,0.0401962485934573,0.008,10.6879774776554
"JC","2016","M03","bdell",1.23044892137827,-1.32853993430394,0.008,10.6879774776554
"JC","2016","M03","sivet",0,-0.418617028533993,0.008,10.6879774776554
"JC","2016","M03","mobra",0.301029995663981,0.12365061532794,0.008,10.6879774776554
"JC","2016","M03","chsph",0.602059991327962,-0.576946191855899,0.008,10.6879774776554
"JC","2016","M03","algut",0,-1.06617703815266,0.008,10.6879774776554
"JC","2016","M03","euser_c",0,0.268516082090276,0.008,10.6879774776554
"JC","2016","M03","euser_a",0,0.376227902614148,0.008,10.6879774776554
"JC","2016","M03","notone",-0.471348138588662,1.95561248003918,0.008,10.6879774776554
"JC","2016","M03","tanypo_l",-0.187351482223461,2.22995582303203,0.008,10.6879774776554
"JC","2016","M03","orthoc_l",-0.807140240511855,2.11889614799178,0.008,10.6879774776554
"JC","2016","M03","scatus",3.36323580448369,-5.1483298660854,0.008,10.6879774776554
"JC","2016","M03","sceco",3.98227123303957,-4.32097581002108,0.008,10.6879774776554
"JC","2016","M03","trnas",2.77815125038364,-3.4607769702199,0.008,10.6879774776554
"JC","2016","M04","pdcinc",4.47712125471966,-2.03110625092746,0.005,10.6879774776554
"JC","2016","M04","bdell",0.477121254719662,-1.03677530878966,0.005,10.6879774776554
"JC","2016","M04","mrphi",3.55630250076729,-5.06706118557841,0.005,10.6879774776554
"JC","2016","M04","nitz",3.68124123737559,-4.49937306944233,0.005,10.6879774776554
"JC","2016","M04","cmpunc",3.55630250076729,-2.74398647009792,0.005,10.6879774776554
"JC","2016","M04","btcus",3.77815125038364,-2.03326226956462,0.005,10.6879774776554
"JC","2016","M04","chlor",3.68124123737559,-5.23449413774651,0.005,10.6879774776554
"JC","2016","M04","cmdep",2.77815125038364,-3.88912908806396,0.005,10.6879774776554
"JC","2016","M04","fragil",3.38021124171161,-4.56764168226972,0.005,10.6879774776554
"JC","2016","M04","lyng",3.25527250510331,-4.0601930098738,0.005,10.6879774776554
"JC","2016","M04","lelun",0.477121254719662,-1.36505208056538,0.005,10.6879774776554
"JC","2016","M04","sivet",0.602059991327962,0.0190222786840813,0.005,10.6879774776554
"JC","2016","M04","chsph",1.07918124604762,-0.38636090708101,0.005,10.6879774776554
"JC","2016","M04","algut",0,-0.589126137976383,0.005,10.6879774776554
"JC","2016","M04","pdumb",5.7070589406276,-3.95874332426086,0.005,10.6879774776554
"JC","2016","M04","plnann",3.25527250510331,-5.326774801094,0.005,10.6879774776554
"JC","2016","M04","quadri",3.89209460269048,-4.83215084515468,0.005,10.6879774776554
"JC","2016","M04","sceco",3.68124123737559,-4.32097581002108,0.005,10.6879774776554
"JC","2016","M04","cmrium",3.92427928606188,-3.40586242725045,0.005,10.6879774776554
"JC","2016","M04","cyano",4.35793484700045,-5.04587055542346,0.005,10.6879774776554
"JC","2016","M04","elthrix",3.68124123737559,-4.98963641770438,0.005,10.6879774776554
"JC","2016","M04","leclo",2.61278385671974,-2.24976837388843,0.005,10.6879774776554
"JC","2016","M04","sypec",0.477121254719662,-0.0670850616379243,0.005,10.6879774776554
"JC","2016","M04","euser_a",0,0.4535353606244,0.005,10.6879774776554
"JC","2016","M04","lelnr",0.477121254719662,-1.61191579481116,0.005,10.6879774776554
"JC","2016","M04","notone",-0.543898805737273,2.06109911351947,0.005,10.6879774776554
"JC","2016","M04","tanypo_l",-0.740193450881242,2.1589761636643,0.005,10.6879774776554
"JC","2016","M04","orthoc_l",-0.00550789427868836,1.94046409716407,0.005,10.6879774776554
"JC","2016","M04","oligoc",-0.543898805737273,1.44430837181401,0.005,10.6879774776554
"JC","2016","M04","zygma",5.5056925074122,-3.09177205558588,0.005,10.6879774776554
"JC","2016","M04","myven",0.845098040014257,-1.28597487852909,0.005,10.6879774776554
"JC","2016","M04","lepat",1.90308998699194,-2.00496183289437,0.005,10.6879774776554
"JC","2016","M04","sttrum",2.77815125038364,-2.28034006363061,0.005,10.6879774776554
"JC","2016","M05","cryp",3.84751096520325,-3.9914140245225,0.029,10.6879774776554
"JC","2016","M05","elgel",4.06937205430851,-4.58420116509099,0.029,10.6879774776554
"JC","2016","M05","anab",4.9385997720815,-5.59210783724605,0.029,10.6879774776554
"JC","2016","M05","scalt",4.27348740969718,-4.60401291228416,0.029,10.6879774776554
"JC","2016","M05","chlor",4.21550537823182,-5.23449413774651,0.029,10.6879774776554
